age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.342,3,0.130,15,10,2,9,0,4,1,0,0,40,38,1
0.466,5,0.050,0,6,6,13,2,4,0,0,0,40,38,0
0.370,3,0.240,9,13,4,9,1,4,0,0,0,45,25,0
0.096,-1,0.165,5,4,2,-1,3,4,1,0,0,60,38,0
0.082,6,0.201,15,10,4,0,3,4,0,0,0,20,38,0
0.575,3,0.076,11,9,0,3,2,4,0,0,0,45,38,0
0.397,5,0.144,11,9,2,3,0,4,1,0,0,40,38,0
0.247,3,0.092,9,13,4,11,3,2,0,0,0,40,38,0
0.384,0,0.082,15,10,0,0,4,4,0,0,0,40,38,0
0.548,4,0.246,12,14,2,11,0,4,1,99999,0,40,38,1
0.110,3,0.121,15,10,4,3,3,4,0,0,0,40,40,0
0.151,3,0.267,11,9,2,0,0,2,1,0,0,40,38,0
0.041,5,0.170,8,11,4,4,3,4,1,0,0,40,38,0
0.192,3,0.096,11,9,4,11,4,2,0,0,0,24,38,0
0.014,3,0.263,0,6,4,11,3,4,0,0,0,35,38,0
0.384,4,0.090,11,9,2,7,0,4,1,0,0,40,38,1
0.205,3,0.228,15,10,2,11,0,2,1,0,0,65,38,0
0.452,3,0.136,11,9,0,11,4,4,0,0,0,40,38,0
0.123,3,0.102,9,13,4,11,1,4,0,0,0,55,38,0
0.548,3,0.023,11,9,2,0,5,4,0,0,0,40,38,0
0.082,3,0.152,7,12,4,2,3,4,1,0,0,20,19,0
0.274,3,0.112,15,10,4,3,1,4,1,2174,0,40,38,0
0.082,6,0.162,15,10,4,11,1,1,0,0,0,8,-1,0
0.151,3,0.178,12,14,4,9,1,4,1,0,0,50,38,0
0.342,3,0.071,11,9,0,2,1,4,1,0,0,50,38,0
0.342,3,0.240,12,14,4,3,1,4,0,4650,0,40,38,0
0.151,3,0.129,15,10,0,2,1,4,1,0,0,40,38,0
0.658,5,0.146,9,13,0,7,1,4,0,0,0,35,38,0
0.068,3,0.139,15,10,4,3,3,4,0,0,0,40,38,0
0.137,3,0.259,9,13,2,11,0,4,1,0,0,55,38,0
0.096,-1,0.186,11,9,4,-1,1,2,1,0,0,60,38,0
0.205,3,0.263,15,10,2,6,0,4,1,0,0,40,38,0
0.219,3,0.093,11,9,2,2,0,4,1,0,0,40,38,0
0.575,3,0.089,11,9,2,0,0,4,1,0,0,40,38,1
0.589,4,0.100,12,14,6,0,1,4,0,0,0,25,38,0
0.055,3,0.029,11,9,4,7,4,4,0,0,0,40,38,0
0.370,1,0.031,9,13,0,9,4,4,1,0,0,45,38,0
0.110,3,0.248,11,9,4,2,1,4,1,0,2001,50,38,0
0.247,5,0.138,2,8,4,7,1,2,0,0,0,40,37,0
0.110,3,0.037,9,13,4,3,3,4,1,0,0,40,38,0
0.000,3,0.106,0,6,4,7,3,4,1,0,0,25,38,0
0.260,3,0.262,9,13,2,9,0,4,1,0,1485,50,38,1
0.466,3,0.032,11,9,0,5,1,4,1,2174,0,40,38,0
0.233,3,0.147,6,5,5,2,1,4,1,0,0,40,-1,0
0.685,-1,0.177,5,4,2,-1,0,4,1,0,0,40,38,0
0.027,3,0.064,15,10,4,0,1,4,0,0,0,40,38,0
0.699,3,0.074,5,4,6,7,4,0,0,0,0,20,38,0
0.041,3,0.188,11,9,4,11,3,4,0,0,0,10,7,0
0.397,5,0.206,11,9,2,2,0,4,1,0,0,25,38,0
0.411,3,0.159,9,13,2,3,0,4,1,99999,0,55,38,1
0.274,3,0.059,0,6,2,13,0,4,1,0,0,55,38,0
0.247,5,0.058,14,15,2,9,0,4,1,0,0,65,38,1
0.137,3,0.062,9,13,2,9,5,4,0,0,1628,50,38,0
0.384,1,0.216,7,12,0,12,3,4,1,0,0,40,38,0
0.027,-1,0.108,15,10,4,-1,3,4,1,0,0,30,38,0
0.329,3,0.077,1,7,0,5,4,4,0,0,0,40,38,0
0.644,5,0.106,11,9,2,2,0,4,1,0,0,30,38,1
0.151,3,0.047,11,9,0,12,3,1,0,0,0,40,38,0
0.205,3,0.068,11,9,2,11,0,4,1,0,0,30,38,0
0.260,1,0.265,9,13,2,9,0,4,1,0,0,40,38,1
0.137,3,0.077,14,15,4,9,2,4,0,0,0,40,38,0
0.082,3,0.237,15,10,4,8,1,4,0,0,0,6,38,0
0.027,3,0.102,15,10,4,11,3,4,0,0,0,34,38,0
0.178,3,0.087,11,9,2,2,0,4,1,0,2051,40,38,0
0.247,3,0.164,9,13,2,9,0,4,1,0,0,45,38,1
0.356,1,0.144,15,10,2,10,0,4,1,0,0,40,38,0
0.178,3,0.008,15,10,4,3,1,4,1,4416,0,40,38,0
0.438,3,0.121,15,10,2,7,0,4,1,0,0,40,38,0
0.082,3,0.063,6,5,4,13,3,4,1,0,0,40,38,0
0.082,3,0.278,11,9,4,11,3,2,0,0,0,16,38,0
0.247,6,0.144,11,9,0,9,4,4,0,0,0,40,38,0
0.178,3,0.130,9,13,4,11,1,4,1,0,0,40,38,0
0.384,3,0.046,15,10,2,13,0,4,1,0,0,70,38,0
0.411,3,0.048,9,13,4,3,1,4,1,0,0,40,38,0
0.699,3,0.089,15,10,0,8,2,4,0,0,0,30,38,0
0.260,3,0.199,11,9,0,7,4,2,1,0,0,40,38,0
0.068,3,0.112,11,9,4,2,3,4,1,2907,0,30,38,0
0.192,3,0.142,15,10,4,0,1,4,0,0,0,43,38,0
0.082,3,0.071,0,6,4,2,3,4,1,0,0,44,38,0
0.671,3,0.105,11,9,6,11,1,4,0,0,0,40,38,1
0.178,3,0.098,11,9,4,3,3,4,1,0,0,40,38,0
0.548,3,0.101,11,9,3,2,1,4,1,4650,0,40,38,0
0.219,1,0.143,11,9,2,2,0,4,1,0,0,40,38,0
0.247,5,0.032,11,9,2,3,0,4,1,0,0,60,38,0
0.877,5,0.084,11,9,6,0,1,4,0,0,0,20,38,0
0.370,5,0.030,11,9,2,4,0,4,1,0,0,50,38,0
0.356,5,0.071,8,11,2,11,0,4,1,0,1887,45,38,1
0.342,-1,0.166,1,7,2,-1,0,4,1,0,0,15,38,0
0.096,3,0.124,1,7,2,5,0,3,1,0,0,40,38,0
0.164,3,0.123,9,13,4,0,1,4,1,0,0,40,38,0
0.164,3,0.121,11,9,0,2,1,4,1,0,0,60,38,0
0.411,1,0.058,9,13,0,9,1,2,0,0,0,40,38,0
0.041,3,0.028,11,9,4,5,3,4,1,0,0,40,38,0
0.192,3,0.021,9,13,2,9,5,4,0,7688,0,43,38,1
0.644,4,0.070,11,9,2,13,0,4,1,0,0,50,38,0
0.178,3,0.015,14,15,2,9,0,4,1,0,0,80,38,1
0.041,3,0.021,15,10,4,9,3,4,1,0,0,25,38,0
0.000,1,0.107,0,6,4,10,3,4,0,0,1602,40,38,0
0.233,6,0.022,10,16,4,9,1,4,0,0,0,60,38,0
0.288,4,0.065,9,13,2,11,0,4,1,0,0,40,38,1
0.082,3,0.179,15,10,4,5,3,4,1,0,0,32,4,0
0.342,3,0.350,11,9,5,13,2,2,1,0,0,40,38,0
0.534,5,0.087,11,9,2,6,0,4,1,0,0,45,38,0
0.164,3,0.161,11,9,4,2,1,4,1,0,0,40,38,0
0.384,3,0.117,7,12,0,2,1,4,1,0,0,40,38,0
0.342,3,0.052,8,11,2,13,0,4,1,0,0,45,38,1
0.096,3,0.138,8,11,4,6,3,4,1,0,0,40,38,0
0.274,0,0.023,7,12,2,3,5,4,0,0,0,40,38,1
0.055,3,0.095,15,10,4,5,3,1,1,0,0,40,29,0
0.479,3,0.125,15,10,2,2,0,4,1,0,0,40,38,0
0.192,0,0.065,7,12,2,12,0,4,1,0,0,40,38,0
0.041,3,0.086,15,10,4,9,3,4,0,0,0,10,38,0
0.027,5,0.141,15,10,4,13,3,4,1,0,0,30,38,0
0.247,5,0.067,11,9,2,3,0,4,1,0,0,50,38,0
0.041,3,0.111,11,9,4,11,3,4,0,0,0,35,38,0
0.342,6,0.018,12,14,2,9,5,4,0,0,0,20,38,1
0.411,0,0.149,9,13,2,3,0,4,1,0,1977,55,38,1
0.055,3,0.137,1,7,4,5,3,4,1,0,0,40,38,0
0.192,3,0.097,15,10,2,2,0,4,1,0,0,40,38,1
0.288,-1,0.074,11,9,2,-1,0,4,1,0,0,40,38,0
0.205,3,0.089,9,13,4,12,1,4,1,0,0,40,38,0
0.438,3,0.123,11,9,2,2,0,4,1,0,0,40,38,0
0.301,3,0.116,9,13,2,11,0,4,1,7298,0,40,38,1
0.164,3,0.220,8,11,2,11,0,4,1,2885,0,40,38,0
0.370,3,0.038,15,10,2,11,0,4,1,0,0,48,38,0
0.110,3,0.174,11,9,4,7,2,2,0,0,0,40,38,0
0.274,3,0.086,1,7,2,2,0,4,1,0,0,40,38,0
0.301,4,0.108,11,9,2,3,0,4,1,0,0,60,38,1
0.548,4,0.132,11,9,2,2,0,4,1,0,0,40,38,1
0.288,5,0.013,11,9,2,4,0,4,1,0,0,50,38,0
0.288,3,0.117,9,13,2,11,0,4,1,0,0,60,38,1
0.096,3,0.126,11,9,4,7,3,4,1,0,0,25,38,0
0.178,3,0.268,13,1,3,5,4,4,1,0,0,40,25,0
0.288,3,0.104,11,9,2,2,0,4,1,0,0,40,38,0
0.274,3,0.117,11,9,0,12,4,4,0,1151,0,40,38,0
0.575,3,0.120,9,13,2,5,0,4,1,0,0,40,21,1
0.452,4,0.120,14,15,2,9,0,4,1,99999,0,55,38,1
0.164,3,0.092,11,9,2,2,0,4,1,0,0,40,38,0
0.192,3,0.150,9,13,2,0,5,4,0,0,0,40,38,0
0.438,3,0.119,11,9,2,11,0,4,1,99999,0,65,38,1
0.288,3,0.075,11,9,5,2,4,4,0,0,0,35,38,0
0.288,1,0.162,7,12,2,10,0,4,1,0,0,56,38,1
0.055,3,0.291,11,9,4,5,3,4,0,0,0,40,38,0
0.233,3,0.338,15,10,4,7,3,2,1,0,0,40,38,0
0.315,3,0.054,7,12,0,0,4,4,0,0,0,40,38,0
0.219,3,0.303,11,9,4,11,1,4,1,3325,0,50,38,0
0.247,3,0.115,12,14,2,9,0,4,1,0,0,50,38,0
0.164,3,0.015,11,9,2,2,0,4,1,0,0,40,38,0
0.411,3,0.056,15,10,2,3,0,1,1,0,0,40,38,0
0.479,-1,0.157,11,9,2,-1,0,4,1,0,0,35,38,0
0.521,3,0.085,10,16,2,9,0,4,1,0,0,56,38,1
0.110,3,0.121,15,10,2,2,0,4,1,0,0,40,3,0
0.192,3,0.033,0,6,4,7,1,4,1,0,0,40,38,0
0.205,3,0.166,9,13,4,0,1,4,0,0,0,50,38,0
0.342,3,0.166,11,9,6,13,4,4,1,0,0,40,38,0
0.315,3,0.060,9,13,2,9,0,4,1,0,0,50,38,0
0.411,3,0.043,15,10,2,7,0,4,1,0,0,57,38,1
0.329,3,0.052,11,9,0,2,1,4,1,0,0,40,38,0
0.315,3,0.202,11,9,2,5,0,4,1,0,0,40,38,1
0.027,3,0.151,11,9,4,13,3,4,1,0,0,35,38,0
0.370,3,0.129,9,13,4,9,1,4,0,0,0,45,38,0
0.274,5,0.060,8,11,2,4,0,4,1,0,0,50,38,1
0.438,6,0.096,11,9,0,3,4,4,0,0,0,44,38,0
0.589,3,0.178,11,9,2,7,0,1,1,0,0,30,29,0
0.397,1,0.228,9,13,0,2,1,4,1,0,0,40,38,0
0.493,1,0.091,11,9,2,7,0,4,1,0,0,45,38,0
0.274,3,0.156,11,9,2,13,0,4,1,0,0,50,38,0
0.425,5,0.024,9,13,0,11,1,4,1,0,0,60,38,0
0.068,3,0.103,1,7,4,2,2,4,1,0,0,40,38,0
0.356,3,0.125,9,13,4,6,1,2,1,0,0,40,38,0
0.342,5,0.015,11,9,2,11,0,4,1,0,0,60,38,0
0.027,3,0.178,1,7,4,5,3,4,1,0,0,40,25,0
0.329,4,0.154,15,10,2,4,0,4,1,0,0,50,38,0
0.274,3,0.109,15,10,2,11,0,4,1,0,0,45,38,1
0.767,3,0.012,11,9,6,7,2,4,0,0,0,12,38,0
0.589,3,0.060,10,16,4,9,1,4,0,0,0,65,38,1
0.562,3,0.060,2,8,2,2,0,4,1,0,0,40,38,0
0.411,3,0.071,9,13,0,9,4,4,0,0,0,4,9,0
0.301,3,0.145,11,9,2,5,0,2,1,0,0,40,38,0
0.274,3,0.191,15,10,0,13,1,4,1,0,0,40,38,0
0.274,3,0.276,3,2,2,4,0,4,1,0,0,40,25,0
0.397,3,0.192,10,16,0,9,4,4,0,25236,0,65,38,1
0.151,3,0.013,11,9,2,0,0,4,1,0,0,40,38,0
0.000,-1,0.126,1,7,4,-1,3,4,1,0,0,20,28,0
0.096,3,0.124,8,11,4,12,3,4,0,0,0,38,38,0
0.644,3,0.254,3,2,2,13,0,4,1,0,0,40,38,0
0.466,1,0.057,12,14,2,9,0,4,1,0,0,60,38,0
0.014,3,0.128,11,9,4,5,3,4,0,0,1719,15,38,0
0.288,3,0.213,8,11,2,3,0,4,1,0,0,45,38,1
0.055,1,0.018,15,10,4,0,3,4,1,0,0,40,38,0
0.466,3,0.100,11,9,2,2,0,4,1,0,0,20,38,0
0.123,3,0.259,15,10,4,13,1,4,1,0,0,40,38,0
0.301,3,0.106,9,13,0,0,4,4,0,0,0,20,38,0
0.110,3,0.067,15,10,2,11,0,4,1,0,0,43,38,0
0.247,3,0.060,15,10,0,0,4,4,0,0,0,40,38,0
0.288,3,0.074,11,9,2,6,0,4,1,0,0,40,38,0
0.685,3,0.135,11,9,2,7,0,4,1,0,0,10,38,0
0.178,3,0.090,7,12,0,0,3,4,0,0,1762,40,38,0
0.397,3,0.037,10,16,2,9,0,4,1,0,0,40,38,1
0.110,3,0.231,15,10,2,0,5,2,0,3103,0,40,38,1
0.630,5,0.075,15,10,2,7,0,4,1,0,0,48,38,0
0.164,3,0.084,9,13,2,3,5,4,0,15024,0,50,4,1
0.219,3,0.182,11,9,4,6,3,4,0,0,0,40,38,0
0.301,3,0.220,9,13,0,3,1,4,1,0,0,55,38,0
0.178,3,0.096,9,13,4,6,1,4,1,0,0,48,38,0
0.260,3,0.209,9,13,4,0,1,4,0,0,0,17,38,0
0.164,3,0.046,11,9,2,2,0,0,1,0,0,65,38,0
0.575,3,0.047,12,14,2,3,0,1,1,0,0,40,38,1
0.370,3,0.210,1,7,5,7,4,2,0,0,0,30,38,0
0.178,3,0.107,15,10,0,2,1,4,1,0,0,40,38,0
0.425,6,0.128,9,13,2,3,0,2,1,0,0,40,38,1
0.274,3,0.181,9,13,4,0,2,4,0,0,0,40,38,0
0.425,3,0.100,0,6,4,6,1,4,1,0,0,40,38,0
0.329,3,0.122,9,13,2,3,0,4,1,0,0,40,38,1
0.178,5,0.022,8,11,0,2,1,4,1,0,0,49,38,0
0.260,1,0.067,9,13,4,9,1,4,1,0,0,50,38,0
0.096,3,0.115,11,9,2,7,5,4,0,0,0,25,38,0
0.301,3,0.212,9,13,2,3,0,4,1,15024,0,40,38,1
0.096,3,0.205,11,9,4,5,3,2,1,0,0,25,38,0
0.452,3,0.088,11,9,3,3,1,4,0,0,0,55,38,0
0.425,0,0.026,11,9,0,7,4,4,1,0,0,40,38,0
0.452,3,0.099,8,11,2,12,0,4,1,3103,0,40,38,1
0.603,3,0.056,15,10,2,6,0,1,1,0,0,40,38,1
0.164,3,0.110,12,14,4,9,1,4,0,0,0,40,38,0
0.247,3,0.161,9,13,2,11,0,4,1,0,0,40,38,1
0.288,3,0.016,11,9,2,13,0,4,1,0,0,40,38,0
0.726,3,0.016,11,9,2,3,0,4,1,0,0,30,38,0
0.370,3,0.205,12,14,0,7,1,4,0,0,0,55,38,0
0.137,1,0.072,15,10,2,9,0,3,1,0,0,40,38,0
0.192,3,0.069,1,7,4,2,1,4,1,0,0,40,20,0
0.123,3,0.099,4,3,4,13,1,4,1,0,0,40,3,0
0.329,3,0.008,11,9,0,13,4,4,1,7443,0,40,38,0
0.658,3,0.109,11,9,6,0,4,4,0,0,0,40,38,0
0.055,3,0.143,11,9,4,7,3,4,0,0,0,30,38,0
0.548,3,0.110,11,9,4,3,1,4,1,0,0,40,38,0
0.342,3,0.080,15,10,2,6,0,4,1,0,0,40,38,0
0.205,3,0.069,15,10,2,5,0,4,1,0,0,40,38,0
0.384,3,0.056,15,10,3,7,1,4,0,0,0,24,38,0
0.205,3,0.167,15,10,4,2,4,4,1,0,0,72,25,0
0.027,3,0.112,11,9,4,7,3,4,0,0,0,15,38,0
0.151,1,0.076,15,10,4,0,2,2,1,0,0,40,13,0
0.370,3,0.109,9,13,2,9,0,4,1,0,0,3,38,0
0.452,3,0.120,11,9,2,0,0,4,1,0,0,40,38,0
0.151,-1,0.173,1,7,4,-1,1,2,0,0,0,40,38,0
0.562,3,0.081,9,13,2,11,0,4,1,0,0,55,38,1
0.411,3,0.140,11,9,0,7,4,2,0,0,0,40,38,0
0.274,3,0.014,9,13,2,6,0,4,1,0,0,43,38,1
0.301,3,0.103,15,10,0,0,1,4,0,0,0,45,38,0
0.247,3,0.069,12,14,4,9,1,4,0,0,0,38,38,1
0.397,3,0.150,12,14,2,3,0,4,1,0,0,60,38,0
0.260,3,0.144,11,9,2,2,0,4,1,0,0,40,30,1
0.027,3,0.118,11,9,4,11,1,4,0,0,0,20,38,0
0.137,1,0.111,15,10,4,9,2,4,1,0,0,16,38,0
0.260,1,0.228,9,13,4,9,1,4,0,0,0,35,38,0
0.630,4,0.120,15,10,2,3,0,4,1,0,0,45,38,1
0.575,3,0.169,15,10,0,3,1,4,0,0,0,52,27,0
0.192,3,0.241,11,9,2,13,0,2,1,0,0,37,38,0
0.233,-1,0.130,1,7,2,-1,0,4,1,0,0,40,38,0
0.836,-1,0.048,5,4,2,-1,0,4,1,0,0,40,31,0
0.192,1,0.140,11,9,4,10,1,2,1,0,0,40,38,0
0.521,3,0.070,14,15,2,3,0,4,1,99999,0,40,38,1
0.356,3,0.121,11,9,2,4,0,4,1,0,0,40,25,0
0.082,3,0.017,9,13,4,11,1,4,1,0,0,50,38,0
0.000,5,0.032,0,6,4,0,3,4,1,0,0,10,38,0
0.205,3,0.103,15,10,4,3,3,4,1,0,0,40,38,0
0.315,3,0.167,12,14,2,3,0,4,1,0,0,50,38,1
0.356,3,0.108,15,10,0,0,1,4,0,0,0,40,38,0
0.288,1,0.091,11,9,4,13,1,4,1,0,0,40,38,0
0.260,3,0.125,15,10,2,11,0,4,1,15024,0,40,38,1
0.466,3,0.204,11,9,2,6,0,4,1,0,0,40,38,0
0.808,5,0.163,15,10,6,13,1,4,1,0,0,40,38,0
0.082,3,0.241,9,13,4,0,1,4,0,0,0,40,38,0
0.479,5,0.044,8,11,2,2,0,4,1,0,0,40,38,0
0.041,3,0.085,11,9,2,11,0,4,1,0,0,45,38,0
0.397,0,0.136,12,14,2,3,0,4,1,0,1977,40,38,1
0.014,3,0.031,11,9,4,11,3,4,0,0,0,15,38,0
0.123,3,0.131,15,10,2,11,0,4,1,0,0,45,38,0
0.178,3,0.159,11,9,5,10,1,4,1,0,0,40,38,1
0.466,1,0.130,12,14,2,9,5,4,0,0,0,32,38,1
0.589,3,0.115,7,12,0,7,1,4,0,0,0,40,38,0
0.164,3,0.230,11,9,0,11,1,4,1,0,0,34,38,0
0.836,3,0.299,3,2,6,5,2,4,1,0,0,20,26,0
0.151,3,0.066,11,9,2,0,0,4,1,0,0,40,38,0
0.137,3,0.155,8,11,2,13,0,4,1,0,0,50,38,0
0.055,3,0.024,15,10,4,5,3,4,1,0,0,40,38,0
0.397,1,0.148,9,13,0,9,1,4,0,4787,0,25,38,1
0.329,3,0.188,11,9,6,6,1,4,0,0,0,40,38,0
0.452,3,0.079,11,9,2,13,0,4,1,0,0,70,38,0
0.452,4,0.087,9,13,2,0,0,4,1,0,0,40,38,0
0.521,5,0.067,11,9,2,2,0,4,1,0,0,60,38,0
0.644,6,0.014,15,10,0,0,1,4,0,0,0,40,38,0
0.219,-1,0.133,11,9,5,-1,4,4,0,0,0,20,38,0
0.397,-1,0.057,15,10,4,-1,3,4,0,0,0,15,38,0
0.411,3,0.155,6,5,3,5,4,4,1,0,0,40,7,0
0.247,3,0.108,8,11,0,13,1,4,1,0,0,50,38,0
0.151,3,0.394,15,10,2,2,0,4,1,0,0,63,38,0
0.356,3,0.036,11,9,4,2,1,4,0,0,0,46,38,0
0.123,5,0.184,7,12,4,2,1,4,1,0,0,40,38,0
0.411,3,0.094,11,9,5,9,2,3,0,0,0,40,32,0
0.192,3,0.027,11,9,0,0,4,4,0,0,0,38,38,0
0.178,1,0.230,9,13,0,9,4,4,0,0,0,40,38,0
0.507,3,0.113,11,9,2,3,0,4,1,0,1848,40,8,1
0.233,3,0.049,9,13,4,0,3,4,1,0,0,40,38,0
0.123,3,0.049,9,13,2,2,0,4,1,0,0,40,38,1
0.507,3,0.108,11,9,2,13,0,4,1,0,2051,50,38,0
0.110,3,0.074,9,13,2,9,0,4,1,0,0,45,38,1
0.274,3,0.077,7,12,2,3,0,4,1,7688,0,50,38,1
0.110,3,0.369,11,9,4,0,1,4,0,0,0,38,38,0
0.205,5,0.058,8,11,4,2,1,4,1,0,0,40,38,0
0.233,3,0.156,9,13,2,3,0,4,1,7688,0,40,38,1
0.493,3,0.012,15,10,0,9,1,4,0,0,0,40,38,0
0.082,3,0.284,9,13,4,3,1,4,1,0,0,60,38,0
0.041,3,0.096,11,9,4,0,1,4,0,0,0,40,38,0
0.397,1,0.119,9,13,2,9,0,1,1,0,0,40,29,1
0.397,3,0.172,4,3,2,2,5,4,0,0,0,45,21,0
0.438,3,0.278,12,14,2,11,0,4,1,0,0,50,38,1
0.562,5,0.058,11,9,2,2,0,4,1,0,0,40,38,0
0.671,5,0.027,9,13,2,11,0,4,1,0,0,20,38,0
0.151,3,0.021,11,9,4,5,3,4,1,0,0,40,38,0
0.315,3,0.066,15,10,2,2,0,4,1,0,0,40,38,0
0.219,5,0.037,8,11,0,7,4,4,0,0,0,99,38,0
0.219,1,0.124,9,13,2,9,0,4,1,0,0,40,38,1
0.164,5,0.038,14,15,0,9,1,4,1,99999,0,60,38,1
0.274,3,0.062,15,10,2,5,0,4,1,0,0,40,38,0
0.137,5,0.096,15,10,2,13,2,3,1,0,0,50,6,1
0.411,5,0.178,9,13,2,9,0,4,1,0,0,60,38,0
0.000,3,0.175,2,8,4,7,3,4,0,0,0,16,38,0
0.370,1,0.090,11,9,2,7,5,2,0,0,0,38,22,1
0.521,6,0.179,15,10,0,13,1,4,1,0,0,40,38,0
0.589,3,0.149,9,13,2,3,0,4,1,0,0,35,38,1
0.260,3,0.104,15,10,2,0,0,4,1,0,0,40,38,0
0.233,3,0.119,11,9,4,0,1,4,0,0,0,36,38,0
0.466,3,0.050,15,10,0,11,1,4,0,0,0,32,38,0
0.342,3,0.238,11,9,0,2,4,4,1,0,0,40,38,0
0.082,3,0.151,1,7,2,3,0,4,1,0,0,55,38,0
0.041,3,0.110,11,9,4,2,3,4,1,0,0,60,38,0
0.041,3,0.127,6,5,4,13,4,4,1,0,0,35,38,0
0.205,5,0.115,12,14,4,9,1,4,1,0,0,40,38,0
0.123,3,0.144,12,14,4,3,3,4,1,0,0,38,38,0
0.548,3,0.180,9,13,2,3,0,4,1,0,0,50,38,1
0.466,-1,0.134,11,9,2,-1,5,4,0,0,0,3,38,1
0.329,3,0.012,8,11,4,2,1,4,1,0,0,42,38,0
0.370,3,0.124,6,5,0,7,4,4,0,0,0,55,5,0
0.205,1,0.112,15,10,3,9,1,4,1,0,0,50,10,0
0.493,3,0.200,13,1,4,7,1,4,0,0,0,15,7,0
0.027,3,0.213,11,9,4,9,3,4,1,0,0,30,38,0
0.534,3,0.036,9,13,2,0,0,4,1,0,0,50,38,0
0.247,3,0.129,7,12,4,3,1,4,1,0,0,38,38,0
0.603,3,0.026,11,9,2,2,0,4,1,0,0,55,38,0
0.205,3,0.060,7,12,2,3,5,4,0,0,0,40,38,0
0.027,3,0.292,11,9,4,7,2,4,1,0,0,30,38,0
0.507,3,0.109,11,9,2,11,0,4,1,0,0,40,38,0
0.205,3,0.133,11,9,5,3,1,4,1,0,0,40,-1,0
0.479,3,0.234,11,9,2,6,0,2,1,0,0,40,38,1
0.288,3,0.093,9,13,0,11,3,4,1,0,0,50,38,0
0.123,3,0.198,1,7,5,5,2,4,1,0,0,40,38,0
0.068,5,0.236,9,13,4,9,3,1,1,0,0,20,18,0
0.096,3,0.150,11,9,4,5,3,4,1,0,0,60,38,0
0.205,3,0.026,15,10,4,11,3,4,1,0,0,35,38,0
0.301,6,0.078,10,16,4,9,1,2,0,0,0,30,38,0
0.452,3,0.052,11,9,2,6,0,4,1,0,0,40,38,0
0.000,3,0.086,0,6,4,11,3,4,0,0,0,15,38,0
0.575,0,0.135,11,9,6,11,4,4,0,0,0,40,10,0
0.329,3,0.125,15,10,2,7,0,4,1,0,0,35,38,0
0.192,6,0.094,12,14,4,0,1,4,1,0,0,25,38,0
0.589,3,0.112,15,10,2,7,0,4,1,0,0,26,38,0
0.397,4,0.114,7,12,2,3,5,4,0,0,0,40,38,0
0.466,3,0.102,11,9,2,13,0,4,1,7298,0,60,38,1
0.178,3,0.114,9,13,2,9,5,4,0,0,0,40,38,1
0.260,3,0.067,0,6,0,11,3,4,1,0,0,40,38,0
0.205,6,0.053,15,10,4,2,3,4,1,0,0,20,38,0
0.562,6,0.123,12,14,2,9,0,4,1,0,1977,50,38,1
0.027,3,0.030,11,9,4,7,3,4,0,0,0,25,38,0
0.260,4,0.116,9,13,0,11,1,4,1,0,0,60,38,0
0.411,3,0.097,11,9,2,13,0,4,1,7688,0,55,38,1
0.082,3,0.178,11,9,4,5,3,4,1,0,0,25,38,0
0.288,3,0.051,8,11,4,3,2,1,0,0,0,40,38,0
0.425,5,0.140,12,14,2,11,0,4,1,0,0,50,8,0
0.301,3,0.107,8,11,4,0,3,4,1,14344,0,40,38,1
0.493,1,0.103,9,13,0,0,4,4,0,0,0,38,5,0
0.000,3,0.103,0,6,4,11,3,4,0,0,0,12,38,0
0.110,3,0.128,12,14,4,3,1,4,1,0,0,45,38,0
0.658,0,0.120,15,10,6,0,1,4,1,0,1944,20,30,0
0.411,3,0.075,11,9,2,0,5,4,0,0,0,20,38,1
0.233,-1,0.226,1,7,0,-1,3,4,1,0,0,84,38,0
0.630,3,0.114,11,9,2,11,0,4,1,0,0,35,38,0
0.877,3,0.069,6,5,6,8,1,2,0,2062,0,5,38,0
0.479,3,0.049,0,6,4,6,1,4,1,0,0,40,38,0
0.219,3,0.039,15,10,4,7,3,1,0,0,0,40,29,0
0.301,3,0.069,11,9,2,6,0,4,1,0,0,40,38,0
0.192,0,0.099,7,12,4,0,3,2,0,0,0,40,38,0
0.356,5,0.155,12,14,2,11,0,4,1,0,0,45,38,0
0.027,-1,0.123,15,10,4,-1,3,4,0,0,0,10,38,0
0.082,3,0.139,15,10,4,5,3,4,1,0,0,15,38,0
0.082,3,0.166,9,13,4,9,3,4,1,0,0,40,38,0
0.178,3,0.051,11,9,4,7,1,4,1,0,0,40,38,0
0.411,3,0.122,9,13,2,9,0,4,1,0,0,50,38,0
0.192,3,0.213,15,10,0,2,3,2,1,0,0,40,38,0
0.123,3,0.311,15,10,2,11,0,4,1,0,0,40,38,0
0.534,3,0.113,11,9,2,3,0,4,1,0,0,40,38,1
0.370,3,0.180,11,9,2,11,0,4,1,0,1902,40,38,1
0.288,0,0.089,12,14,2,3,0,4,1,0,0,40,38,1
0.192,3,0.110,11,9,0,11,4,2,1,0,0,50,38,0
0.644,1,0.103,11,9,0,13,4,4,1,0,0,20,38,0
0.274,3,0.123,15,10,2,13,0,4,1,0,0,45,38,1
0.370,3,0.226,11,9,0,9,1,4,1,0,0,40,38,1
0.000,1,0.087,1,7,4,0,3,4,0,0,0,20,38,0
